IdShip,ShipSource,ShipName,ShipDateMonth,ShipDateYear,ShipTakenLocation,ShipLastage,ShipTonnage,ShipAge,ShipCrewTot,ShipCrewNat,ShipMustPlace,ShipOwnRes,ShipOwnGender,ShipSkipPart,ShipJournEnd,ShipJournBegin,ShipConstrPlace,ShipMustRole,ShipComments,period_coding,OR_place,OR_country,OR_region,OR_northsouth,OR_latitude,OR_longitude,OR_google,OR_coastalKM,OR_coastalclass,OR_placeclass,JE_place,JE_country,JE_region,JE_northsouth,JE_latitude,JE_longitude,JE_google,JE_coastalKM,JE_coastalclass,JE_placeclass,JB_place,JB_country,JB_region,JB_northsouth,JB_latitude,JB_longitude,JB_google,JB_coastalKM,JB_coastalclass,JB_placeclass,SHIP_CONV_TONNAGE,OR_histpol,JE_histpol,JB_histpol,OR_altscan
2269,266,L'Alexander,3,1779,Plymouth,,350,,46,"43 French, 3 Americans",all at Nantes,Nantes,,No,Cape Francis in the island of St Domingo,Nantes,London,FALSE,,2,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,350,France,French Empire,France,
2270,266,Alice of Charlestown,6,1777,Plymouth,,70,,12,"2, Americans, 7 Bermudians, 1 Bahamian 2 Frenchmen",all at Bermuda,Charlestown,,No,Bordeaux,Charlestown,Bermuda,FALSE,,2,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,70,USA,France,USA,
2271,266,The Alplen,5,1782,New York,,100,,15,all Americans,all at Baltimore in Maryland,Philadelphia,,No,Philadelphia,Cape Francis,Bermuda,FALSE,,2,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,100,USA,USA,French Empire,
2272,266,Alston,9,1777,New York,,,,,americans,,Charlestown,,No data on form,Philadelphia,Charlestown,,FALSE,,2,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,,USA,USA,USA,
2273,266,The Alweeran,10,1779,Deale,52,,16,7,all Dutch,all at Schiedam in Holland,Jerhennen,,Yes,Nantes,Petersburgh in Russia,Oastend,FALSE,,2,Rhenen,Netherlands,Ned,NE,51.95763,5.56701,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.95763,5.56701",85.92,waterway,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,St Petersburg,RUSSIA SCAN,SCAN,NE,59.933182,30.30603,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.933182,30.30603",9.32,coastal,P,104,Netherlands,France,,
2274,266,Amazone of Nantes,2,1781,Plymouth,,360,,36,all French,all at Brest,Paris,,No,Rhode Island,Brest,Nantes,FALSE,,2,Paris,France,Fra,SE,48.85693,2.3412,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.85693,2.3412",112.81,inland,P,Rhode Island,USA,NorthAm,AM,41.582578,-71.503601,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.582578,-71.503601",11.73,coastal,R,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,360,France,USA,France,
2275,266,The Amelia,6,1782,New York,,80,,14,"french, dutch, bermudian, St Croix",,St Croix,,Yes,Baltimore in Maryland,St Croix,Bermuda,FALSE,,2,"St Croix, Virgin Islands",Virgin Islands,Caribbean,AM,17.73378372,-64.73594666,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=17.733783722,-64.735946655",7.43,coastal,p,"Baltimore, MD",USA,NorthAm,AM,39.290581,-76.609261,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.290581,-76.609261",9.35,coastal,P,"St Croix, Virgin Islands",Virgin Islands,Caribbean,AM,17.73378372,-64.73594666,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=17.733783722,-64.735946655",7.43,coastal,p,80,Danish/British Empire,USA,Danish/British Empire,
2276,266,The America,11,1779,New York,,250,8,43,All Americans,all at Boston,Boston,,No,Virginia,Boston,New York,FALSE,,2,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,Virginia,USA,NorthAm,AM,38.003352,-79.458504,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.003352,-79.458504",159.52,coastal,R,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,250,USA,USA,USA,
2277,266,The America,8,1778,New York,,,,6,Americans & Bermudians,Head of Elk River,Philadelphia,,No,Elk River,Richmond on James River,,FALSE,,2,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,"Elk River, Maryland",USA,NorthAm,AM,39.223747,-76.716492,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.223747,-76.716492",17.95,coastal,P,"Richmond, VA",USA,NorthAm,AM,37.540699,-77.433647,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=37.540699,-77.433647",26.85,waterway,P,,USA,USA,USA,
2278,266,The Amelia,7,1782,New York,,90,,11,all americans,"Philadelphia, Ochayers",Philadelphia,,No,Curocoa,Philadelphia,Bermuda,FALSE,,2,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Curacao,Curacao,Caribbean,AM,12.28654766,-69.08198547,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=12.286547661,-69.081985474",10.07,coastal,c,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,90,USA,Dutch Empire,USA,
2279,266,America,12,1778,New York,,50,,10,"8 americans, 2 others",all at Alexandria in Virginia,Virginia,,No,Cape Francis,Alexandria in Virginia,Virginia,FALSE,,2,Virginia,USA,NorthAm,AM,38.003352,-79.458504,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.003352,-79.458504",159.52,coastal,R,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,"Alexandria, VA",USA,NorthAm,AM,38.8046,-77.043411,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.8046,-77.043411",3.84,coastal,P,50,USA,French Empire,USA,
2280,270,Die Anna Maria,2,1782,"Marazion, Cornwall",,350,,6,all from Dantzig,Dantzig,Dantzig,,Yes,Cadiz,Lieban in the Duchy of Courland,Dantzig,FALSE,,2,Gdansk,Poland,Ger,NE,54.353142,18.65119,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.353142,18.65119",11.13,coastal,P,Cadiz,Spain,Medit,SE,36.529861,-6.29024,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=36.529861,-6.29024",4.68,coastal,P,Liepaja,Latvia,GER,NE,56.508492,21.0112,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.508492,21.0112",5.64,coastal,P,350,Polish-Lithuanian Commonwealth,Spain,Russian Empire,
2281,270,The Anna Maria,5,1781,New York,,200,,13,americans,all at Philadelphia,Baltimore in Maryland,,No,Havannah,Philadelphia,some part of Europe,FALSE,,2,"Baltimore, MD",USA,NorthAm,AM,39.290581,-76.609261,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.290581,-76.609261",9.35,coastal,P,Havana,Cuba,Caribbean,AM,23.132111,-82.367493,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=23.132111,-82.367493",4.07,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,200,USA,Spanish Empire,USA,
2282,270,De Anna Jacobs,2,1781,Penryn in Cornwall,80,,,9,"2 Holland, 3 Hambourgh, 2 Denmark, 1 Naples","6 at Oastend in Flanders, 1 at Cadiz, 1 at Napels",Rotterdam,,No,Rotterdam,Smyrna in Turkey [Izmir],Bayonne,FALSE,,2,Rotterdam,Netherlands,Ned,NE,51.922871,4.47849,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.922871,4.47849",37.84770702,waterway,P,Rotterdam,Netherlands,Ned,NE,51.922871,4.47849,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.922871,4.47849",37.84770702,waterway,P,Izmir,Turkey,NearEast,AS,38.425144,27.142296,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.425144,27.142296",7.56,coastal,P,160,Netherlands,Netherlands,Ottoman Empire,
2283,270,Anna Greta Helene,6,1781,Liverpool,36,,8,8,"all Swedes, 1 dutch passengers","6 at Stockholm, 2 at Amsterdam",Stockholm,,Yes,Cerva one of the western isle in East India,Stockholm,Stockholme,FALSE,,2,Stockholm,Sweden,Scan,NE,59.332298,18.062941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.332298,18.062941",12.35,coastal,P,Cebu Island,Philippines,FarEast,AS,10.34709,123.684902,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=10.34709,123.684902",4.77,coastal,P,Stockholm,Sweden,Scan,NE,59.332298,18.062941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.332298,18.062941",12.35,coastal,P,72,Sweden,Spanish Empire,Sweden,EAST_SCAN
2284,270,Anna Gertruyda,11,1778,"Dover, Kent",120,,3,6,all Hollanders,all at Amsterdam,Amsterdam,,Yes,Rochefort,Amsterdam,Grouv in Freisland,FALSE,,2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Rochefort,France,Fra,SE,45.93484116,-0.958689988,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=45.934841156,-0.95868998766",15.78,coastal,p,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,240,Netherlands,France,Netherlands,
2285,270,De Anna Gertruyde,10,1780,"Dover, Kent",135,,,7,"1 Swede, 1 fleming, 1 Prusian, 4 dutch",all at Amsterdam,Amsterdam,,No,Amsterdam,Brest,Workum,FALSE,,2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,270,Netherlands,Netherlands,France,
2286,270,De Anna Maria of Rotterdam,2,1781,Falmouth,70,,,9,"2 dutch, several others",all at Rotterdam,Rotterdam,,No,Lisbon,Archangel,Rotterdam,FALSE,,2,Rotterdam,Netherlands,Ned,NE,51.922871,4.47849,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.922871,4.47849",37.84770702,waterway,P,Lisbon,Portugal,Medit,SE,38.72572,-9.15025,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.72572,-9.15025",3.71,coastal,P,Arkhangelsk,RUSSIA SCAN,SCAN,NE,64.537743,40.515579,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=64.537743,40.515579",2.64,coastal,P,140,Netherlands,Portugal,,
2287,270,Anna Maria,10,1778,Hastings,,140,2,7,"4 prussians, 3 swedes",all at Wollyast,Wollyast,Male,Yes,Nantes,Konigsberg,Wollyast,FALSE,,2,Wolgast,Germany,Ger,NE,54.050621,13.76549,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.050621,13.76549",4.8,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Kaliningrad,GERMANY,GER,NE,54.70892,20.50808,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=54.70892,20.50808",19.42,coastal,P,140,German Kingdoms,France,German Kingdoms,
2288,270,Anna & Samuel,1,1781,Folkstone,190,,,11,"8 dutch, 2 danes, 1 hamburgher",all at Dort,Amsterdam,Male,No,Brest,Dort,Dort,FALSE,,2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Dordrecht,Netherlands,Ned,NE,51.811939,4.6566,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.811939,4.6566",37.64,waterway,P,380,Netherlands,France,Netherlands,
2289,270,Anna,6,1782,New York,,50,,6,all Americans,all at New Bern in South Carolina,North Carolina,Male,No,St Eustatios,New Bern,North Carolina,FALSE,,2,North Carolina,USA,NorthAm,AM,35.51551056,-79.09996796,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=35.515510559,-79.099967957",131.88,coastal,R,Sint Eustatius,Sint Eustatius,Caribbean,AM,17.4890306,-62.973555,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=17.4890306,-62.973555",8.88,coastal,R,"New Bern, NC",USA,NorthAm,AM,35.108452,-77.042068,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=35.108452,-77.042068",0.84,coastal,P,50,USA,Dutch Empire,USA,
2290,270,St Anne,12,1782,Plymouth,,30,,8,all French,all at Havert in Brittany,Havert in Brittany,Male,Yes,Audon in Britany,Libourne on the River Bordeaux,Havert in Brittany,FALSE,,2,Havernas,France,Fra,SE,50.03537,2.23612,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=50.03537,2.23612",42.97,inland,P,Audierne,France,Fra,SE,48.023689,-4.53993,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.023689,-4.53993",0.12,coastal,P,Libourne,France,Fra,SE,44.911301,-0.24357,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.911301,-0.24357",32.99901966,waterway,P,30,France,France,France,
2291,270,St Anne,2,1779,Penryn Cornwall,,30,,5,all native of France,,Isle D'ard in the river Vannes,Male,No,Brest,Nantes,Vannes or Avry near L'Orient,FALSE,,2,Ile D'Arz,France,Fra,SE,47.59198,-2.80124,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.59198,-2.80124",7.67,coastal,P,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,30,France,France,France,
2292,270,St Anne,8,1781,Jersey,,35,1,5,all French,all at Lommaniachene,Britany,Male,Yes,Vannes,Bordeaux,Are,FALSE,The vessel is owned by father and son.,2,Brittany,France,Fra,SE,48.081014,-3.078185,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.081014,-3.078185",24.28,coastal,R,"Vannes, Bretagne",France,Fra,SE,47.65834045,-2.759850025,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.658340454,-2.7598500252",2.87,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,35,France,France,France,
2293,270,St Ann,4,1780,Villa France [close to Port Mahon],,35,18,5,"4 french, 1 genovese",all at St Tropez,St Tropez,Male,Yes,Italy,St Tropez,St Tropez,FALSE,"The interrogated man is the father of the master (who is still onboard the cruizing privateer). The interrogation of the boy is on-existing: "but [he] is very ignorant of the matter, and neither the captain or boy are capable of writing their names."""he interrogated man is the father of the master (who is still onboard the cruizing privateer). The interroga",2,Saint-Tropez,France,Fra,SE,43.27253,6.63891,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.27253,6.63891",2.04,coastal,P,Italy,Italy,Medit,SE,41.29254,12.573466,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.29254,12.573466",12.02,coastal,C,Saint-Tropez,France,Fra,SE,43.27253,6.63891,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.27253,6.63891",2.04,coastal,P,35,France,Italian kingdoms,France,
2294,270,St Anne,8,1780,Penzance,,40,,5,all French,"Different ports, Brest, Noirmontier",Bayonne,Male,Yes,Nantes,Bayonne,,FALSE,,2,Bayonne,France,Fra,SE,43.49287,-1.47627,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.49287,-1.47627",10.17,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Bayonne,France,Fra,SE,43.49287,-1.47627,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.49287,-1.47627",10.17,coastal,P,40,France,France,France,
2295,270,St Anne,2,1783,Waymouth,,20,,7,all French,,L'Orient,Male,Yes,L'Orient,Bourdeaux,L'Orient,FALSE,,2,"Lorient, Bretagne",France,Fra,SE,47.750172,-3.36685,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.750172,-3.36685",7.44,coastal,P,"Lorient, Bretagne",France,Fra,SE,47.750172,-3.36685,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.750172,-3.36685",7.44,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,20,France,France,France,
2296,270,St Anne,3,1779,New York,,70,,10,"9 french, 1 american","9 at Quimper in France, 1 at L'Orient",Quimper,Male,Yes,the first port they reach in the english north american colonies,Quimper,Quimper,FALSE,,2,Quimper,France,Fra,SE,47.99474,-4.10794,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.99474,-4.10794",10.64,coastal,P,USA,USA,NorthAm,AM,30.697255,-88.182259,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=30.697255,-88.182259",11.92,coastal,C,Quimper,France,Fra,SE,47.99474,-4.10794,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.99474,-4.10794",10.64,coastal,P,70,France,USA,France,
2297,270,St Anne de Carnac,5,1781,"Marazion, Cornwall",,70,,7,all French from Brittany,all at Carnac,Carnac,Male,Yes,Nantes,Bordeaux,Cree in Brittany,FALSE,,2,Carnac,France,Fra,SE,47.584309,-3.08225,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.584309,-3.08225",6,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,70,France,France,France,
2298,270,St Anne & L'Experiment,4,1780,Dartmouth,,110,,9,"4 french, 3 spaniards, 2 genovese",all at Corunna,Corunna,Male,No,The first port they could reach in British north America,Corunna,Barcelona,FALSE,,2,A Coruna,Spain,Medit,SE,43.370152,-8.39672,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.370152,-8.39672",8.88,coastal,P,USA,USA,NorthAm,AM,30.697255,-88.182259,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=30.697255,-88.182259",11.92,coastal,C,A Coruna,Spain,Medit,SE,43.370152,-8.39672,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.370152,-8.39672",8.88,coastal,P,110,Spain,USA,Spain,
2299,520,Adelaide,7,1799,Great Yarmouth,40,,,6,"5 prussians, 1 dane","5 at Embden, 1 at Greet Sylt",Embden,Male,No,Guernsey,Rotterdam,some place in Scotland,FALSE,,3,Emden,Germany,Ger,NE,53.366829,7.20573,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.366829,7.20573",12.23,coastal,P,Guernsey,England,Brit,NE,49.456451,-2.53543,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.456451,-2.53543",5.28,coastal,P,Rotterdam,Netherlands,Ned,NE,51.922871,4.47849,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.922871,4.47849",37.84770702,waterway,P,80,German Kingdoms,Great Britain and Ireland,Netherlands,
2300,520,Anton Wilhelm,7,1799,"Dover, Kent",24,,,6,"of several nations, 1 Norwegian","5 at Ostend, 1 at Christiania",Hamburgh,Male,No,Marennes,Ostend,,FALSE,the master paid 400 guilders to become Burgher.Very interesting story of the mate migration wise.,3,Hamburg,Germany,Ger,NE,53.553341,9.99247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.553341,9.99247",18.31854868,coastal,P,Marennes,France,Fra,SE,45.822498,-1.10551,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=45.822498,-1.10551",6.59,coastal,P,Ostende,Belgium,Ned,NE,51.231258,2.9127,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.231258,2.9127",7.56,coastal,P,48,German Kingdoms,France,French Empire,
2301,520,Alecto,12,1799,Great Yarmouth,89,,2,9,all Danes,"8 at Flensburg, 1 at Copenhagen",Sanet Jurgen in Danish Holstein,Male,Yes,Hamburgh,Malaga,Flensburg,FALSE,the master paid 6 Danish rix dollars to become burgher.,3,"Sankt Jurgen, Bad Segeberg",Germany,Ger,NE,53.94392,10.29834,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.94392,10.29834",34.32,inland,P,Hamburg,Germany,Ger,NE,53.553341,9.99247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.553341,9.99247",18.31854868,coastal,P,Malaga,Spain,Medit,SE,36.718319,-4.42016,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=36.718319,-4.42016",0.96,coastal,P,178,German Kingdoms,German Kingdoms,Spain,
2302,520,L'Amiable Rose,7,1799,Jersey,,80,4,4,"all French, 1 spaniard",all at Arcasson,Arcasson,Male,No,Rochefort,Arcasson,Arcasson,FALSE,,3,Arcachon,France,Fra,SE,44.659119,-1.16429,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.659119,-1.16429",5.04,coastal,P,Rochefort,France,Fra,SE,45.93484116,-0.958689988,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=45.934841156,-0.95868998766",15.78,coastal,p,Arcachon,France,Fra,SE,44.659119,-1.16429,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.659119,-1.16429",5.04,coastal,P,80,France,France,France,
2303,520,Active,9,1799,"Dover, Kent",,10,,5,all English men,,No data on form,,No data on form,Unknown,Unknown,,FALSE,The sailor interrogated knows nothing (maybe a smuggler denying everything?),3,x,x,x,x,,,,,x,x,x,x,x,x,,,,,x,x,x,x,x,x,,,,,x,x,10,unclassified,unclassified,unclassified,
2304,520,Anna Dorothy,9,1799,Jersey,20,,,6,"4 danes, 1 swede, 1 from the British isles in the west indies",all at Altona,Altona,Male,No,Cayenne in the Wet indies,Bordeaux,,FALSE,,3,Altona,Germany,Ger,NE,53.568039,9.94814,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.568039,9.94814",9.77,coastal,P,Cayenne,French Guyana,SouthAm,AM,4.94173,-52.320888,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=4.94173,-52.320888",5.76,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,40,German Kingdoms,French Empire,France,
2305,520,Albion,6,1799,Great Yarmouth,,134,,7,"3 prussians or danes, 3 swedes, 1 english",all Amsterdam,London,Male,No,London,Embden,Leith,FALSE,The master is burgher only in Embden where he lived for 15 years.,3,London,England,Brit,NE,51.506321,-0.12714,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.506321,-0.12714",46.14,waterway,P,London,England,Brit,NE,51.506321,-0.12714,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.506321,-0.12714",46.14,waterway,P,Emden,Germany,Ger,NE,53.366829,7.20573,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.366829,7.20573",12.23,coastal,P,134,Great Britain and Ireland,Great Britain and Ireland,German Kingdoms,
